§\n§int§real§caractere§bool§var§variavel§,§ou§e§xou§nao§<=§=§>=§<§>§<>§+§-§*§/§%§//§^§(§)§numero§numero_real§char§verdadeiro§falso§<-§+<-§-<-§*<-§/<-§se§{§}§senao_se§senao§enquanto§repita§para§;§leia§escreva§$§INICIO§ACOES§ACOES_A§ACOES_B§ACOES_INTERNAS§ACOES_INTERNAS_A§ACOES_INTERNAS_B§TIPO_DE_DADO§DECLARACAO§DECLARACAO_A§EXPRESSAO§EXPRESSAO_A§EXPRESSAO_B§EXPRESSAO_C§EXPRESSAO_D§COMPARADOR§EXPRESSAO_E§OPERADORES_EXPRESSAO_E§EXPRESSAO_F§OPERADORES_EXPRESSAO_F§EXPRESSAO_G§OPERADORES_EXPRESSAO_G§EXPRESSAO_H§EXPRESSAO_I§ATRIBUICAO§ATRIBUICAO_A§ATRIBUIDOR§CONDICAO§\N*§SE§SENAO_SE§SENAO§ENQUANTO§REPITA§PARA§ESTRUTURA§LEIA§ESCREVA§ESCREVA_A
0§s9§ § § § §s10§s11§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § §s18§ § § § §s19§s20§s21§ §s16§s17§r3§ §1§2§3§ § § § §4§ § § § § § § § § § § § § § § §5§ § § § §12§ § §13§14§15§6§7§8§ 
1§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § §acc§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
2§s9§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § §22§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
3§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § §r2§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
4§r4§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
5§r5§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
6§r6§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
7§r7§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
8§r8§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
9§s9§ § § § §s10§s11§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § §s18§ § § § §s19§s20§s21§ §s16§s17§r3§ §23§2§3§ § § § §4§ § § § § § § § § § § § § § § §5§ § § § §12§ § §13§14§15§6§7§8§ 
10§ §s25§s26§s27§s28§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § §24§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
11§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § §s30§s31§s32§s33§s34§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § §29§ § § § § § § § § § § § 
12§r84§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
13§r85§ § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § § 
